2026-04-10 20:13:09 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:19 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:20 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:21 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:22 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:23 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:24 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:25 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:26 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:27 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
2026-04-10 20:13:28 | DEBUG | negative | +is_negative
